id,datum,pocet_hosp,stav_bez_priznaku,stav_lehky,stav_stredni,stav_tezky,jip,kyslik,hfno,upv,ecmo,tezky_upv_ecmo
0056acb8-ceb7-4a49-a2b0-8a3af96e7479,2020-08-30,154.0,7.0,57.0,54.0,36.0,39.0,58.0,0.0,25.0,0.0,36.0
4a5f2259-dbf6-4478-a5b6-4158ca5fe9a5,2020-08-31,171.0,8.0,67.0,60.0,36.0,40.0,57.0,0.0,26.0,0.0,36.0
e92abd97-39ec-44f4-a745-cf1b3b3a78b3,2020-09-01,178.0,10.0,70.0,57.0,41.0,45.0,60.0,0.0,27.0,0.0,41.0
e7d845b6-5f22-4811-ab58-6cc0dca85184,2020-09-02,180.0,15.0,66.0,57.0,42.0,49.0,53.0,0.0,29.0,0.0,42.0
7140fb3e-0703-4063-96c3-c5af5c953c56,2020-09-03,195.0,20.0,74.0,57.0,44.0,46.0,55.0,0.0,32.0,0.0,44.0
933f0b58-8e13-4482-972a-b32d09e3e43a,2020-09-04,207.0,16.0,82.0,60.0,49.0,51.0,56.0,0.0,34.0,1.0,50.0
c4bb70d3-ed1a-45a8-9691-78a4f9982229,2020-09-05,209.0,12.0,78.0,67.0,52.0,49.0,67.0,0.0,34.0,0.0,52.0
8f7429ca-4cc6-4ccd-b51b-1440054615cd,2020-09-06,220.0,12.0,81.0,71.0,56.0,52.0,74.0,0.0,36.0,0.0,56.0
08ddde3f-5875-4c43-aa61-fd9d65910190,2020-09-07,256.0,16.0,97.0,78.0,65.0,53.0,85.0,0.0,40.0,0.0,66.0
28743b19-1881-4dff-875f-f2d36600b0bd,2020-09-08,253.0,20.0,84.0,92.0,57.0,50.0,86.0,0.0,37.0,1.0,57.0
84b85794-1604-40ff-bf4c-5c8776425e77,2020-09-09,266.0,18.0,85.0,102.0,61.0,55.0,102.0,0.0,40.0,1.0,62.0
030229dd-fe37-4a96-aa33-3413858316fa,2020-09-10,272.0,15.0,86.0,104.0,67.0,58.0,103.0,0.0,42.0,1.0,67.0
5a70abe6-ce4b-4eb0-8215-f05829d7ce34,2020-09-11,310.0,14.0,114.0,116.0,66.0,62.0,123.0,0.0,44.0,1.0,67.0
4fa563de-d8e4-4568-9605-6c82904813cd,2020-09-12,283.0,14.0,96.0,110.0,63.0,57.0,118.0,0.0,42.0,1.0,64.0
c82bee97-b14a-4551-99d3-e3d30adf93d4,2020-09-13,305.0,12.0,108.0,120.0,65.0,63.0,131.0,0.0,45.0,1.0,66.0
f48a711c-7cb0-45f1-8b0a-4b55c544a285,2020-09-14,339.0,20.0,124.0,120.0,75.0,70.0,135.0,0.0,42.0,1.0,75.0
a782cdfc-c9e0-4dca-bd71-8db06713aca9,2020-09-15,369.0,21.0,152.0,122.0,74.0,70.0,145.0,0.0,42.0,1.0,74.0
555a8e9d-b171-42da-a268-459678249295,2020-09-16,399.0,24.0,161.0,134.0,80.0,74.0,166.0,0.0,43.0,2.0,80.0
4eaf6c4b-c7c1-4a3b-b069-59ed408301de,2020-09-17,495.0,32.0,205.0,167.0,91.0,81.0,193.0,0.0,50.0,4.0,91.0
7f9168e0-dd79-4d9c-89a6-c35677a575f9,2020-09-18,525.0,41.0,195.0,193.0,96.0,98.0,206.0,0.0,58.0,4.0,97.0
454cdd78-6ad7-4ad7-96b8-c00e16273261,2020-09-19,508.0,30.0,188.0,197.0,93.0,112.0,221.0,0.0,57.0,3.0,94.0
f162ec10-8a09-46cd-b5dd-b35eeb8c076e,2020-09-20,532.0,23.0,200.0,203.0,106.0,122.0,233.0,0.0,59.0,3.0,107.0
fee145b3-1957-4f0a-bdcc-499b71ba4c60,2020-09-21,613.0,32.0,237.0,231.0,113.0,144.0,268.0,0.0,71.0,3.0,114.0
966be969-1c40-4d61-aeba-6279191d11fa,2020-09-22,637.0,42.0,238.0,237.0,120.0,137.0,270.0,0.0,75.0,2.0,123.0
7612fd6f-240a-4c09-b6ec-a55be9a0530f,2020-09-23,710.0,52.0,258.0,265.0,135.0,147.0,307.0,0.0,80.0,2.0,139.0
aa8ff7fd-ca54-4d22-9375-6d45f7db6188,2020-09-24,768.0,52.0,270.0,291.0,155.0,157.0,347.0,0.0,93.0,4.0,157.0
675dea87-0617-4c73-9a38-d883d0756668,2020-09-25,825.0,48.0,296.0,317.0,164.0,158.0,382.0,0.0,96.0,3.0,167.0
8a51d2af-0afd-4195-8ddc-93c4ee483318,2020-09-26,797.0,33.0,254.0,326.0,184.0,163.0,401.0,0.0,98.0,3.0,187.0
fbca8831-e40e-4130-8be3-7a4763d8d239,2020-09-27,823.0,33.0,268.0,334.0,188.0,178.0,412.0,0.0,107.0,3.0,193.0
fd824bc2-7272-43a0-ad9c-870531ed93db,2020-09-28,845.0,34.0,290.0,324.0,197.0,191.0,443.0,0.0,101.0,2.0,198.0
ba14b0ef-e14e-4d67-85aa-d90aa6697c5a,2020-09-29,998.0,64.0,350.0,380.0,204.0,197.0,469.0,0.0,109.0,1.0,206.0
740ab840-bc76-4c70-a0b2-1d447164e1a3,2020-09-30,1062.0,78.0,365.0,423.0,196.0,196.0,500.0,0.0,111.0,2.0,197.0
6d8fefe7-5549-41e0-9355-d8dfe7c087fc,2020-10-01,1164.0,70.0,413.0,449.0,232.0,219.0,535.0,0.0,126.0,3.0,233.0
3f2be0a2-32a2-47c5-a55d-fdccc6eff66d,2020-10-02,1241.0,64.0,439.0,494.0,244.0,225.0,571.0,0.0,127.0,3.0,245.0
323e236d-ebd3-48f3-b3b3-a4d6dd62a242,2020-10-03,1209.0,44.0,418.0,484.0,263.0,254.0,600.0,0.0,127.0,2.0,264.0
015ecc40-a19e-4e55-a130-11041dd925df,2020-10-04,1281.0,50.0,421.0,545.0,265.0,268.0,626.0,1.0,130.0,2.0,266.0
872f46ac-f53e-4caf-9e8a-75fea8d09a6b,2020-10-05,1488.0,90.0,470.0,614.0,314.0,282.0,692.0,2.0,146.0,3.0,321.0
16683c92-1e4b-48af-960a-14264cc35c31,2020-10-06,1634.0,117.0,525.0,661.0,331.0,316.0,736.0,2.0,156.0,4.0,336.0
b75dff4d-ac50-42df-80f9-f54746a0a7f8,2020-10-07,1786.0,162.0,539.0,721.0,364.0,346.0,818.0,11.0,173.0,4.0,369.0
4dea5a44-a603-4ee4-aedb-6cdce1f1b325,2020-10-08,1957.0,185.0,607.0,761.0,404.0,358.0,898.0,24.0,175.0,4.0,407.0
4bd51222-5460-433a-a09c-f50c0c14436e,2020-10-09,2149.0,207.0,631.0,898.0,413.0,389.0,965.0,56.0,192.0,5.0,419.0
07a89a14-ff5e-426c-afff-62f6735b1caa,2020-10-10,2168.0,216.0,592.0,923.0,437.0,420.0,1024.0,63.0,206.0,4.0,442.0
52406990-56f1-4d30-abde-7ead5554e3db,2020-10-11,2220.0,201.0,632.0,977.0,410.0,411.0,1093.0,60.0,193.0,3.0,414.0
e75b4e23-11f0-46e9-8447-be47c68fda5c,2020-10-12,2579.0,274.0,805.0,1032.0,468.0,435.0,1178.0,66.0,217.0,2.0,475.0
ef38a327-c9d4-4fd9-83e3-34b504eb8fff,2020-10-13,2692.0,312.0,822.0,1063.0,495.0,452.0,1195.0,72.0,234.0,4.0,501.0
11688bf0-609c-47da-9872-39833bf76799,2020-10-14,2990.0,327.0,930.0,1212.0,521.0,478.0,1322.0,73.0,245.0,5.0,523.0
c5e5515e-0c91-4108-800d-95d073c63b27,2020-10-15,3207.0,346.0,915.0,1406.0,540.0,514.0,1502.0,79.0,269.0,7.0,543.0
dd0bc0af-0011-4ece-b991-c49489801907,2020-10-16,3452.0,355.0,1037.0,1487.0,573.0,555.0,1604.0,85.0,290.0,9.0,578.0
5430f304-4540-4e60-877f-1735bc511312,2020-10-17,3552.0,321.0,1073.0,1603.0,555.0,573.0,1672.0,88.0,302.0,10.0,559.0
767f7e7c-7cb8-42fc-9055-6f5b097c914c,2020-10-18,3713.0,274.0,1188.0,1689.0,562.0,598.0,1775.0,94.0,312.0,12.0,566.0
38a7b913-5769-453d-94e5-ae7a7edcb66a,2020-10-19,4154.0,340.0,1345.0,1856.0,613.0,622.0,1897.0,89.0,329.0,14.0,619.0
bf29dc42-69f9-4d45-b1ec-f0a9a836fe7d,2020-10-20,4450.0,376.0,1443.0,1991.0,640.0,642.0,2035.0,104.0,344.0,14.0,642.0
da39aa7f-cbcb-44db-ba00-b64ba4d7ef06,2020-10-21,4868.0,452.0,1600.0,2114.0,702.0,704.0,2185.0,119.0,362.0,14.0,709.0
8471f788-5727-4553-80f0-da1c0a819bee,2020-10-22,5108.0,498.0,1670.0,2221.0,719.0,751.0,2326.0,120.0,382.0,13.0,729.0
e35162a5-bd12-4645-8222-f0df15bab302,2020-10-23,5456.0,582.0,1793.0,2336.0,745.0,762.0,2387.0,125.0,379.0,16.0,752.0
e6ef47e5-08ba-446b-8406-6521509286a3,2020-10-24,5373.0,527.0,1694.0,2391.0,761.0,760.0,2503.0,147.0,377.0,12.0,770.0
8f5bd346-7a1c-4f4f-8613-652337bbfca3,2020-10-25,5684.0,570.0,1798.0,2506.0,810.0,802.0,2640.0,145.0,387.0,6.0,814.0
a7393f45-dc13-4517-8e22-645e5e9a5a97,2020-10-26,6201.0,621.0,1974.0,2728.0,878.0,884.0,2844.0,152.0,433.0,5.0,883.0
e06504d8-257d-49ab-8b06-4364947f7e06,2020-10-27,6533.0,708.0,2054.0,2835.0,936.0,876.0,2978.0,153.0,457.0,5.0,941.0
88107667-6bd2-477a-ba52-2c497f23ee07,2020-10-28,6573.0,686.0,1998.0,2885.0,1004.0,888.0,3039.0,178.0,468.0,6.0,1013.0
d1b49a4e-bd16-4c18-a081-84e062e20302,2020-10-29,7273.0,865.0,2277.0,3095.0,1036.0,995.0,3255.0,190.0,523.0,8.0,1048.0
c412132f-c240-4bfe-98ef-7d808cfb66ff,2020-10-30,7657.0,880.0,2488.0,3208.0,1081.0,1030.0,3306.0,192.0,535.0,7.0,1093.0
f6c83b5e-00c1-4692-af97-8ebb3bdbd1e0,2020-10-31,7333.0,822.0,2287.0,3108.0,1116.0,1069.0,3369.0,204.0,561.0,7.0,1125.0
4476e6c1-dc13-46db-bcd2-a8578ff2a81a,2020-11-01,7462.0,809.0,2271.0,3240.0,1142.0,1118.0,3452.0,208.0,577.0,7.0,1144.0
61792115-34e1-49d9-a3f8-ceea214308c8,2020-11-02,8037.0,930.0,2586.0,3333.0,1188.0,1154.0,3569.0,224.0,605.0,7.0,1194.0
e1c4e922-794c-4181-9d93-4769e15ccf85,2020-11-03,8136.0,926.0,2642.0,3361.0,1207.0,1180.0,3593.0,226.0,627.0,9.0,1213.0
cdd4f495-a9eb-4e5c-a38c-af975c284c68,2020-11-04,8213.0,967.0,2739.0,3361.0,1146.0,1166.0,3568.0,226.0,605.0,8.0,1153.0
519d833c-49cd-4283-9c4e-f177d094da3f,2020-11-05,8224.0,959.0,2782.0,3331.0,1152.0,1176.0,3495.0,236.0,596.0,9.0,1158.0
bfb0cf1b-efeb-4d02-a8af-259a783e1b01,2020-11-06,8143.0,912.0,2787.0,3277.0,1167.0,1212.0,3437.0,275.0,603.0,12.0,1172.0
30db378b-ffa5-4249-9f62-6c99755f0e2d,2020-11-07,7509.0,797.0,2432.0,3157.0,1123.0,1157.0,3363.0,271.0,584.0,12.0,1127.0
06a82446-b52c-4052-a679-ff0b59a4282e,2020-11-08,7486.0,755.0,2394.0,3208.0,1129.0,1167.0,3367.0,282.0,583.0,13.0,1134.0
c2d29b0c-4251-49c9-a530-89756327f59c,2020-11-09,7783.0,890.0,2605.0,3158.0,1130.0,1181.0,3305.0,283.0,609.0,19.0,1139.0
d2beb36d-c29a-4a42-9c97-80d375b087e3,2020-11-10,7596.0,907.0,2515.0,3090.0,1084.0,1169.0,3208.0,300.0,604.0,19.0,1090.0
6f137226-36cf-4a81-b0ab-782c0bbade85,2020-11-11,7365.0,918.0,2434.0,2975.0,1038.0,1110.0,2975.0,292.0,582.0,18.0,1049.0
c8081d4b-a0b0-4779-af0b-613bb359b8f3,2020-11-12,7203.0,942.0,2327.0,2870.0,1064.0,1105.0,2897.0,321.0,557.0,17.0,1078.0
c746c7cd-156d-4244-84fd-c96531641344,2020-11-13,7118.0,950.0,2336.0,2786.0,1046.0,1101.0,2755.0,330.0,545.0,16.0,1060.0
677708a7-9f61-4dd2-8261-5b15f7b622bb,2020-11-14,6574.0,836.0,2096.0,2617.0,1025.0,1068.0,2634.0,332.0,526.0,15.0,1036.0
79c98cd2-c7f6-4bba-9dd5-6bc5686fdbda,2020-11-15,6421.0,788.0,2059.0,2562.0,1012.0,1045.0,2560.0,315.0,517.0,15.0,1020.0
d034275d-f98d-4ce3-a1c3-5033d47b14bf,2020-11-16,6655.0,891.0,2251.0,2550.0,963.0,1040.0,2566.0,291.0,503.0,15.0,972.0
2e2eedd8-1234-4188-9a58-d7a7516dc0ae,2020-11-17,6188.0,788.0,2024.0,2478.0,898.0,996.0,2489.0,285.0,470.0,14.0,911.0
06a22267-ca4b-43ac-b9f4-75e14cea702f,2020-11-18,6568.0,936.0,2278.0,2462.0,892.0,1007.0,2450.0,285.0,473.0,16.0,904.0
7565c360-4dd0-47fb-8471-d4f10444020e,2020-11-19,6328.0,837.0,2228.0,2376.0,887.0,974.0,2371.0,284.0,465.0,18.0,896.0
279f8a6b-73a4-4b88-987c-19fe5ce69ea4,2020-11-20,6085.0,831.0,2115.0,2311.0,828.0,960.0,2273.0,279.0,445.0,20.0,836.0
d2d6c44c-4e5b-4abc-811f-972021981692,2020-11-21,5426.0,672.0,1736.0,2197.0,821.0,944.0,2152.0,279.0,449.0,23.0,829.0
711a6081-2c3b-4b1d-8199-4f4df3cb0da8,2020-11-22,5372.0,638.0,1758.0,2161.0,815.0,958.0,2136.0,275.0,446.0,23.0,824.0
77a7ffdf-8dcb-4889-ba24-80ba827ae08a,2020-11-23,5725.0,833.0,1908.0,2159.0,825.0,950.0,2163.0,274.0,437.0,21.0,832.0
04593000-f263-4338-a949-55958f19d587,2020-11-24,5551.0,815.0,1856.0,2085.0,795.0,881.0,2103.0,278.0,407.0,22.0,804.0
d3e37184-056a-4e20-beb1-0fcc112c5de0,2020-11-25,5328.0,768.0,1770.0,2039.0,751.0,856.0,2027.0,266.0,390.0,19.0,762.0
17c774c7-4b63-455f-9420-09b8f1d47a74,2020-11-26,5173.0,753.0,1735.0,1937.0,748.0,843.0,1935.0,260.0,395.0,18.0,757.0
69a303bc-cc37-4352-83b4-2bd3401b5839,2020-11-27,4961.0,742.0,1645.0,1864.0,710.0,800.0,1812.0,240.0,369.0,17.0,716.0
90b3a6d0-d288-4530-925d-b34fe55ba274,2020-11-28,4480.0,566.0,1436.0,1821.0,657.0,780.0,1508.0,232.0,359.0,12.0,661.0
2677e982-5443-4169-b6af-56903c75d5c5,2020-11-29,4546.0,618.0,1441.0,1844.0,643.0,765.0,1547.0,238.0,342.0,12.0,646.0
5680f870-a5cb-45dd-9dd2-2ebab90d7142,2020-11-30,4839.0,696.0,1630.0,1842.0,671.0,791.0,1541.0,240.0,350.0,11.0,673.0
f3b39725-1585-47eb-a326-ad2150650613,2020-12-01,4663.0,673.0,1561.0,1833.0,596.0,733.0,1531.0,219.0,322.0,10.0,599.0
0895202c-7908-4ab8-93af-2740c5768462,2020-12-02,4559.0,660.0,1547.0,1756.0,596.0,717.0,1471.0,227.0,309.0,11.0,599.0
8c4eae09-27e9-4f37-b4ed-df5e266de8c2,2020-12-03,4536.0,607.0,1544.0,1798.0,587.0,718.0,1465.0,237.0,295.0,11.0,590.0
adaf4ac6-3d7e-451f-9b25-ae0d94f7e4df,2020-12-04,4475.0,666.0,1449.0,1778.0,582.0,715.0,1496.0,227.0,294.0,11.0,586.0
8dee1c11-415b-47a4-825b-b16a596f802d,2020-12-05,4109.0,560.0,1246.0,1734.0,569.0,692.0,1482.0,212.0,301.0,11.0,571.0
ba28b43a-47ce-45f6-b83a-d0a20cf31fea,2020-12-06,4157.0,543.0,1294.0,1759.0,561.0,680.0,1508.0,219.0,298.0,12.0,564.0
2a353de7-6019-42e8-a1ed-2f383d384217,2020-12-07,4509.0,648.0,1452.0,1842.0,567.0,714.0,1556.0,226.0,293.0,11.0,570.0
3e62343b-357b-41b7-8796-a690069515fe,2020-12-08,4406.0,630.0,1392.0,1825.0,559.0,702.0,1528.0,223.0,290.0,8.0,562.0
1a1fa38c-5d3b-48c8-9ce0-ed1172a143ac,2020-12-09,4461.0,602.0,1455.0,1863.0,541.0,687.0,1571.0,217.0,281.0,10.0,544.0
09a9eb2d-a547-4c7c-9116-cc94aeca2cbb,2020-12-10,4561.0,605.0,1532.0,1861.0,563.0,712.0,1590.0,215.0,300.0,7.0,566.0
0ae62b52-cebc-4d85-bed1-0b99cad736c0,2020-12-11,4536.0,597.0,1517.0,1839.0,583.0,702.0,1562.0,214.0,313.0,9.0,584.0
f0b064aa-0992-4096-bf9d-b03b627c60da,2020-12-12,4315.0,514.0,1372.0,1863.0,566.0,696.0,1604.0,227.0,307.0,6.0,570.0
6296764c-5970-4aa8-a8bc-3fef5bb18114,2020-12-13,4414.0,503.0,1410.0,1922.0,579.0,710.0,1642.0,221.0,305.0,7.0,582.0
a1caf400-c359-4155-a847-885a1ef8b1a3,2020-12-14,4775.0,680.0,1523.0,1964.0,608.0,728.0,1681.0,246.0,315.0,9.0,611.0
b1fa4ce2-4156-4b7c-8cb8-6c24e0300862,2020-12-15,4747.0,660.0,1484.0,2006.0,597.0,725.0,1705.0,234.0,311.0,9.0,599.0
6377e4c7-9380-4485-a5e1-1fcaf4db8982,2020-12-16,4715.0,638.0,1465.0,2009.0,603.0,735.0,1690.0,241.0,313.0,9.0,604.0
35b07ca9-12cd-4e6c-9755-81e3eea8b7af,2020-12-17,4779.0,702.0,1507.0,1970.0,600.0,725.0,1652.0,251.0,304.0,9.0,601.0
886985d1-0cdd-489d-bb8b-d30c7e5ab153,2020-12-18,4782.0,690.0,1519.0,1971.0,602.0,729.0,1653.0,254.0,314.0,9.0,603.0
28295b83-cba4-4218-acd1-fb507a78694f,2020-12-19,4483.0,583.0,1381.0,1919.0,600.0,746.0,1645.0,266.0,309.0,10.0,601.0
04b5c45e-7360-4411-beca-7bb2e9aa4b74,2020-12-20,4579.0,550.0,1438.0,1974.0,617.0,755.0,1680.0,272.0,304.0,11.0,618.0
d86796ae-64d2-459d-bc66-2f88ce94b989,2020-12-21,4959.0,688.0,1641.0,2000.0,630.0,765.0,1680.0,275.0,309.0,10.0,631.0
bfcf2e4a-90be-4c99-a2dc-e6aa551d33ad,2020-12-22,4937.0,613.0,1632.0,2053.0,639.0,770.0,1715.0,271.0,322.0,8.0,640.0
94700457-b01b-4ded-adb2-b7b7878ce54c,2020-12-23,4973.0,625.0,1577.0,2101.0,670.0,780.0,1737.0,277.0,335.0,10.0,672.0
2c472169-d73b-49a7-8984-c03cf20b7456,2020-12-24,4310.0,449.0,1284.0,1930.0,647.0,749.0,1647.0,279.0,322.0,10.0,648.0
5a8c25d0-b13c-44c5-bd0d-e3596ad4917f,2020-12-25,4386.0,446.0,1275.0,2006.0,659.0,769.0,1751.0,282.0,332.0,8.0,659.0
559af36e-3b14-4a55-9d61-0919014468af,2020-12-26,4651.0,436.0,1378.0,2135.0,702.0,807.0,1863.0,300.0,351.0,10.0,702.0
22274df8-e066-4177-adc3-d093d37b05d0,2020-12-27,4966.0,458.0,1481.0,2294.0,733.0,846.0,1990.0,307.0,369.0,12.0,733.0
6451eb92-c8ca-4591-861f-8e3abd579bdb,2020-12-28,5726.0,581.0,1700.0,2660.0,785.0,906.0,2299.0,330.0,391.0,14.0,786.0
f2e649f6-f585-456d-8d90-2986df2797cc,2020-12-29,5977.0,588.0,1796.0,2744.0,849.0,941.0,2359.0,371.0,412.0,15.0,850.0
85a4d930-140b-41eb-9566-c42a715f357e,2020-12-30,6142.0,574.0,1832.0,2871.0,865.0,956.0,2482.0,369.0,426.0,18.0,866.0
ab8b4d4e-da6f-417b-97f8-e1c29ed3218a,2020-12-31,6163.0,563.0,1816.0,2902.0,882.0,974.0,2503.0,384.0,435.0,18.0,883.0
2ce67731-e6fa-4ed3-a7b5-1d1dede110d2,2021-01-01,5669.0,436.0,1501.0,2837.0,895.0,951.0,2502.0,403.0,435.0,15.0,896.0
b510a548-21ff-4b2b-8d46-90cc3b16746b,2021-01-02,5973.0,428.0,1622.0,3022.0,901.0,962.0,2688.0,394.0,456.0,16.0,902.0
1f45bdff-d47b-4e4d-9562-dbb386b38cb4,2021-01-03,6286.0,448.0,1737.0,3162.0,939.0,1008.0,2804.0,402.0,475.0,18.0,940.0
43b9b24d-18b9-4855-aa9c-12f2ed377943,2021-01-04,7224.0,631.0,2113.0,3480.0,1000.0,1093.0,3027.0,426.0,512.0,20.0,1000.0
dfbdd0e8-3eb4-4e8b-944c-71b906e133a0,2021-01-05,7412.0,660.0,2208.0,3495.0,1049.0,1114.0,3057.0,454.0,535.0,19.0,1049.0
1e96baf3-e741-4908-8637-e5ee17fa961d,2021-01-06,7404.0,575.0,2205.0,3534.0,1090.0,1153.0,3088.0,474.0,555.0,20.0,1091.0
37abdd65-c45d-4f8f-b502-3d88aa5619f1,2021-01-07,7562.0,642.0,2210.0,3581.0,1129.0,1150.0,3085.0,488.0,564.0,22.0,1130.0
bec068f3-2e90-45fb-921d-6e673d0ca7ba,2021-01-08,7351.0,641.0,2172.0,3411.0,1127.0,1143.0,2943.0,535.0,534.0,21.0,1128.0
e51fb5df-07eb-4d5b-a83e-41eb59403f6e,2021-01-09,6774.0,492.0,1831.0,3356.0,1095.0,1150.0,2975.0,517.0,530.0,20.0,1095.0
ed789134-aaf2-46ae-a511-fbcb97cc161e,2021-01-10,6881.0,491.0,1907.0,3361.0,1122.0,1177.0,2985.0,522.0,549.0,20.0,1122.0
5cbcf55a-7759-4936-b863-dc1774e7f6eb,2021-01-11,7427.0,689.0,2128.0,3439.0,1171.0,1190.0,2987.0,544.0,566.0,20.0,1171.0
31c3812e-b0ca-466e-9cac-480050203acd,2021-01-12,7484.0,721.0,2072.0,3532.0,1159.0,1179.0,3058.0,520.0,565.0,17.0,1159.0
cd164a88-32fa-426c-b433-8e0fd995c42d,2021-01-13,7313.0,683.0,2084.0,3398.0,1148.0,1175.0,2976.0,512.0,571.0,13.0,1149.0
4a373941-2427-4ad0-88e1-c8991a920595,2021-01-14,7234.0,699.0,2012.0,3371.0,1152.0,1186.0,2932.0,495.0,589.0,14.0,1152.0
248cf1d1-607a-47df-a1b5-0db50256b168,2021-01-15,7153.0,736.0,1982.0,3284.0,1151.0,1177.0,2879.0,487.0,601.0,15.0,1151.0
b72146d9-5e96-4a05-8dc1-85b94bc9cb3b,2021-01-16,6533.0,582.0,1687.0,3121.0,1143.0,1168.0,2765.0,494.0,591.0,16.0,1143.0
af181602-3999-45c2-b705-5a6d79ddb41f,2021-01-17,6506.0,590.0,1717.0,3072.0,1127.0,1139.0,2751.0,486.0,597.0,14.0,1127.0
0f928b57-ae3c-4281-b1db-7b45a250ff54,2021-01-18,6969.0,766.0,1959.0,3111.0,1133.0,1163.0,2706.0,486.0,594.0,15.0,1133.0
9bbe48d8-7086-437e-81b9-4a6d2463b021,2021-01-19,6701.0,709.0,1895.0,2989.0,1108.0,1144.0,2643.0,484.0,584.0,15.0,1109.0
83f6f1c8-9b1a-4341-a560-255c2a1d3c7b,2021-01-20,6538.0,619.0,1833.0,2986.0,1100.0,1119.0,2600.0,491.0,565.0,16.0,1100.0
fe5f12dc-c4ae-4921-8054-32260a2d16de,2021-01-21,6408.0,627.0,1752.0,2955.0,1074.0,1112.0,2593.0,486.0,558.0,19.0,1075.0
4b636084-27ee-4ed1-accb-32bcf29bac08,2021-01-22,6391.0,604.0,1760.0,2928.0,1099.0,1114.0,2561.0,489.0,541.0,17.0,1099.0
87d2811b-1607-4b80-a932-c1550ae59b09,2021-01-23,5876.0,453.0,1523.0,2826.0,1074.0,1094.0,2527.0,483.0,536.0,19.0,1074.0
2b96347c-1f4a-4f5d-bac4-8253a0a04c3b,2021-01-24,5913.0,441.0,1555.0,2853.0,1064.0,1059.0,2528.0,463.0,539.0,18.0,1064.0
35fe95e8-651d-4b60-b06d-958a9ae3c2e9,2021-01-25,6338.0,603.0,1817.0,2875.0,1043.0,1084.0,2550.0,467.0,541.0,17.0,1043.0
369a148c-7a9d-4d4b-aee2-5eb261d12815,2021-01-26,6306.0,575.0,1770.0,2919.0,1042.0,1047.0,2532.0,444.0,548.0,15.0,1042.0
d270438d-e16f-40b1-b5c7-e9ecc1e614b6,2021-01-27,6159.0,576.0,1742.0,2833.0,1008.0,1039.0,2427.0,424.0,549.0,17.0,1008.0
00c76f32-1220-4688-bc3f-ba738d76d37b,2021-01-28,6042.0,570.0,1708.0,2760.0,1004.0,1018.0,2370.0,423.0,543.0,16.0,1004.0
400e5fc0-55fd-4fb9-b26b-63d8de66ae98,2021-01-29,5978.0,570.0,1708.0,2721.0,979.0,1020.0,2352.0,425.0,515.0,16.0,979.0
9fe2ce20-7464-4bd7-9356-c43f78a32eca,2021-01-30,5517.0,422.0,1424.0,2711.0,960.0,1022.0,2387.0,392.0,521.0,16.0,960.0
60d12ed5-ab58-48ce-8f2d-61792f15b86c,2021-01-31,5561.0,417.0,1457.0,2718.0,969.0,1040.0,2383.0,400.0,528.0,17.0,969.0
22ab6366-4393-4c42-84e3-d57e533af659,2021-02-01,6100.0,550.0,1690.0,2838.0,1022.0,1078.0,2467.0,427.0,545.0,19.0,1022.0
ebd50e3a-e1da-4265-87ef-92bd7d4aafd8,2021-02-02,5988.0,485.0,1697.0,2773.0,1033.0,1090.0,2402.0,457.0,531.0,17.0,1033.0
64b8b488-ce2a-4842-93e9-90a6a7d239cd,2021-02-03,5960.0,483.0,1672.0,2789.0,1016.0,1076.0,2425.0,452.0,530.0,16.0,1016.0
e7bb694f-ac78-4003-8fbd-f1eb6339470c,2021-02-04,5999.0,495.0,1677.0,2796.0,1031.0,1102.0,2405.0,448.0,547.0,17.0,1031.0
116c8c7e-1332-4533-ade8-9030c8a13d14,2021-02-05,5984.0,504.0,1689.0,2748.0,1043.0,1087.0,2376.0,462.0,540.0,17.0,1043.0
49a0bbc5-92c8-4619-99a6-b00eb1b23375,2021-02-06,5651.0,406.0,1503.0,2699.0,1043.0,1070.0,2355.0,461.0,526.0,17.0,1043.0
284f36f4-771b-4c47-ad1d-6e6c0ad3a74f,2021-02-07,5791.0,448.0,1526.0,2764.0,1053.0,1098.0,2418.0,455.0,545.0,14.0,1053.0
b0932944-333e-4650-bc45-66f38817c406,2021-02-08,6230.0,568.0,1725.0,2848.0,1089.0,1107.0,2478.0,481.0,539.0,15.0,1089.0
fdc292f7-cc22-4990-ab34-f44484bf1100,2021-02-09,6154.0,581.0,1621.0,2859.0,1093.0,1094.0,2499.0,510.0,526.0,12.0,1093.0
894ea70d-1063-447e-8ab3-0a15c61a77cd,2021-02-10,6083.0,545.0,1668.0,2775.0,1095.0,1111.0,2432.0,516.0,524.0,13.0,1095.0
